"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Malawi","MWI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","449.871","444.237","440.335","436.95","442.763","446.948","449.72","453.438","452.522","452.081","449.867","448.428","446.86","438.924","429.139","423.027","416.869","410.781","403.737","401.305","399.99","400.144","402.746","401.709","407.341","413.731","420.625","432.768","444.237","452.541","459.8","472.676","483.813","495.168","505.47","517.817","528.081","540.223","556.955","553.732","544.52","536.621","531.834","520.958","500.653","482.555","465.499","447.197","432.693","420.526","410.094","397.159","385.789","376.752","367.269","359.153","347.941","337.337","337.37","328.921","324.579","342.647","308.808","275.376","",
"Malaysia","MYS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","337.977","328.037","317.749","308.18","299.705","291.888","286.21","282.792","280.261","277.183","273.319","268.282","263.419","258.204","253.822","248.964","245.784","244.366","243.366","238.847","234.617","231.327","226.491","222.267","217.812","215.059","212.89","211.346","208.777","206.041","203.594","200.095","196.77","194.44","193.949","194.163","193.737","193.779","194.188","194.877","190.933","186.49","181.149","178.27","174.565","170.545","166.825","164.986","163.986","163.676","162.863","161.994","161.408","162.284","163.75","164.549","163.897","161.939","159.94","158.545","157.314","191.233","168.361","152.173","",
"North America","NAC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","229.617780424587","223.417238848685","226.286672486374","229.726655139076","228.509643585525","229.206344532778","232.602147504811","230.894014169305","236.073085313376","234.748970062175","232.152197933453","227.600553275399","227.637846310659","224.60908675383","216.650208723112","209.945497047851","204.070654870275","200.302127344799","196.693641240258","192.699463982495","191.824316749906","187.109232783132","180.094175042793","176.58399924471","174.336177184081","174.450892953265","174.068270541969","172.088170565923","171.667853031832","170.216503013226","167.461227305077","165.896356146122","163.849524248953","165.510815265768","163.956811073645","162.057256696445","153.529188012416","145.406694078236","141.506787838693","140.720527615435","139.641570678431","139.829063318987","139.624834559637","139.210961240702","135.974216342732","137.206645140729","136.188011574016","133.917838564452","132.112170372518","130.221303328083","127.201977510816","127.174933747925","126.407351554118","126.199023564013","126.779914593555","128.952602654752","132.888620851895","133.815271428857","132.281619872475","131.280946702734","155.949372434619","172.380440296935","153.023262282313","","",
"Namibia","NAM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","384.524","380.364","373.602","368.338","361.082","355.832","367.777","361.231","356.193","351.385","346.926","342.19","337.871","333.265","330.683","327.135","323.98","320.763","317.631","316.812","457.306","457.222","453.844","450.318","442.002","438.632","438.545","433.723","439.706","376.365","352.244","369.633","388.769","415.695","427.242","445.779","461.957","475.687","501.556","525.83","548.809","579.651","583.924","587.712","589.043","585.263","582.35","572.578","566.546","555.264","544.38","536.27","517.689","501.066","479.498","465.972","451.014","433.47","414.036","393.019","379.301","452.606","372.946","304.125","",
"New Caledonia","NCL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","462.757","453.703","444.707","435.584","426.173","416.347","406.041","395.381","384.53","373.592","362.611","351.59","340.89","330.046","320.037","310.862","302.755","295.772","289.499","283.464","277.212","270.593","262.401","253.903","245.419","237.493","230.61","225.227","221.374","218.64","216.55","214.561","212.101","208.837","204.941","200.621","196.002","191.128","186.048","180.996","176.257","172.047","168.489","165.73","163.258","161.098","158.849","156.222","152.943","149.01","144.913","141.124","138.028","135.953","135.037","134.483","133.552","132.639","134.736","148.292","132.267","155.716","137.24","121.102","",
"Niger","NER","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","505.614","504.669","503.625","501.247","500.239","500.624","500.253","500.128","500.176","500.414","500.349","510.662","497.622","494.025","488.345","479.789","468.225","454.858","441.903","427.594","414.75","401.729","391.458","381.808","375.42","367.225","360.283","354.2","348.745","344.769","339.635","337.513","332.037","328.211","329.077","321.431","318.857","316.905","315.691","314.504","313.147","311.963","309.791","305.913","302.064","297.168","291.499","286.183","280.238","274.318","268.865","264.205","260.201","256.367","253.262","255.218","248.481","244.143","241.387","238.433","243.984","259.82","240.389","224.152","",
"Nigeria","NGA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","498.39","497.077","495.396","494.119","494.055","491.13","493.436","535.957","515.925","513.144","473.261","463.873","457.703","452.797","446.611","443.222","427.811","421.122","418.975","417.724","419.493","416.234","416.913","417.587","420.261","422.639","425.187","424.839","425.317","424.862","426.746","434.23","433.096","433.319","436.859","435.828","438.459","436.962","432.941","426.424","420.766","413.918","407.223","400.042","393.771","395.492","394.456","389.583","385.116","383.557","381.744","379.82","377.929","378.192","378.732","379.757","375.861","374.323","372.09","368.64","373.086","372.991","360.381","356.354","",
"Nicaragua","NIC","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","438.548","428.095","419.461","409.138","398.17","390.216","384.744","382.373","377.671","373.593","369.902","366.79","448.872","361.203","358.348","356.098","354.822","370.214","464.48","580.229","344.047","347.011","344.079","434.668","475.356","478.3","448.712","471.584","388.633","324.522","317.56","300.09","297.688","295.037","291.819","289.955","287.626","286.234","293.13","286.204","282.407","275.406","264.534","253.895","243.699","232.005","225.158","221.934","221.895","222.081","220.215","219.542","216.062","215.111","207.319","203.861","195.703","188.63","187.037","181.818","220.716","229.325","166.54","165.764","",
"Netherlands","NLD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","143.771","145.411","151.248","150.164","151.162","154.723","153.605","154.78","155.252","155.042","158.678","155.947","158.082","151.373","149.042","149.357","146.853","143.896","141.643","135.977","136.774","132.179","132.234","128.507","127.945","126.736","127.161","122.939","117.482","119.006","116.432","112.828","111.081","113.083","107.863","106.144","105.666","101.52","99.988","100.391","100.046","97.454","94.149","93.558","89.467","82.862","80.784","78.375","78.423","75.442","74.179","72.066","71.928","70.412","67.33","66.691","65.56","64.74","63.963","62.374","64.743","67.297","65.755","","",
"Norway","NOR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","142.456","148.742","151.456","153.279","148.384","154.843","148.616","150.656","152.267","157.727","158.199","154.287","153.342","154.841","152.795","149.982","147.996","150.258","146.157","148.489","146.518","142.89","143.489","141.316","137.271","140.496","138.078","140.156","135.988","131.553","127.55","124.126","122.745","115.746","111.776","113.537","106.706","104.405","108.449","103.474","106.629","101.212","99.014","94.188","92.071","88.359","85.973","81.324","82.741","82.932","79.608","79.947","73.747","75.058","69.462","65.805","65.857","61.92","62.496","60.834","59.917","57.611","61.947","60.699","",
"Nepal","NPL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","463.834","459.551","453.908","453.036","443.975","438.816","431.461","429.145","427.477","424.913","421.658","419.167","417.354","415.216","411.614","407.885","402.457","397.799","392.786","387.834","382.781","382.369","379.162","376.036","372.179","367.532","363.844","357.338","351.575","343.251","337.504","331.866","323.623","314.893","301.414","295.917","290.845","282.902","273.676","267.995","263.307","259.025","269.675","256.872","252.769","244.589","234.099","230.704","227.206","225.179","221.559","214.904","212.69","209.84","207.498","212.397","200.194","197.319","194.801","192.065","196.216","216.432","183.746","180.738","",
"Nauru","NRU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","380.894","380.09","380.135","379.784","379.984","380.389","380.77","381.671","382.894","384.104","385.534","387.43","389.342","391.365","393.512","395.976","398.479","401.579","404.193","407.837","410.81","414.293","416.749","419.017","419.85","419.351","417.333","414.764","410.78","405.967","400.948","395.567","391.224","387.92","386.921","388.26","392.504","399.419","407.327","415.727","422.6","427.738","431.218","434.43","436.569","438.145","439.406","439.892","437.304","435.07","431.875","428.858","425.439","423.076","421.243","421.476","419.964","417.672","413.984","409.251","405.568","402.908","391.562","385.956","",
"New Zealand","NZL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","182.74","185.466","182.411","184.966","188.591","193.731","195.964","201.303","192.318","190.976","196.789","192.067","186.272","198.365","188.546","185.365","183.619","190.338","180.019","178.495","167.271","170.954","164.311","161.794","157.407","158.999","157.764","158.575","152.32","146.364","142.877","133.532","136.335","129.549","121.75","125.973","122.153","119.559","112.133","111.825","104.312","100.077","100.426","98.588","93.11","94.411","90.167","91.593","87.738","87.298","85.44","84.877","81.99","80.47","79.095","76.511","79.171","79.952","80.075","82.524","74.237","77.693","","","",
"OECD members","OED","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","227.6284764577","223.40016478611","224.459986504812","224.561124845885","221.693271785056","221.581744877693","221.089250782432","216.556578158462","218.458778895334","219.714325272662","216.10996540596","213.59514712333","211.420317820331","209.890370884297","205.975148326211","203.956372683713","201.953172396931","199.922841637948","198.644515350449","195.958623893429","196.352349466834","191.288317434155","187.225686243925","186.758751559263","183.425175217115","183.015219095674","179.284821287529","176.762875278994","174.652455622313","173.224754803187","170.533056919148","169.671148029881","167.25309263282","165.486586809242","163.118597730799","161.120782756476","155.194512324179","150.112181428229","147.332906265508","145.922645143761","142.340139117421","140.024409081821","138.149579833921","136.277772120085","132.618739605297","131.658227682527","129.65918488341","127.869148772088","125.929268625008","123.865067220852","121.282124685148","119.704655320689","116.782342295776","114.413426301671","112.385042337368","112.82626542353","113.145100653494","112.734896058535","112.04850231791","110.286650868693","127.957672558295","140.765834972266","127.59942353227","","",
"Oman","OMN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","537.517","529.575","520.978","511.8","502.119","492.01","481.545","470.737","459.581","448.071","442.473","430.544","442.323","429.714","416.339","402.282","358.372","345.616","330.647","316.827","303.187","290.055","276.839","264.366","252.548","241.501","231.319","222.07","213.678","205.948","198.699","191.773","185.029","178.364","171.733","165.101","158.437","151.719","144.979","138.515","132.67","127.729","123.974","121.652","120.027","118.914","117.442","115.434","110.93","105.265","98.721","92.018","85.711","80.201","75.717","72.127","69.235","66.884","64.936","63.264","86.324","112.019","67.965","57.837","",
